Provincia,Partido,Localidad,Link Indec,Otros,Total general,less than 1 Mbps,"b'ween 1 and 10,2 Mbps",b'ween 11 and 27 Mbps,b'ween 30 and 58 Mbps,b'ween 59 and 120 Mbps,b'ween 122 and 256 Mbps,b'ween 275 and 540 Mbps,b'ween 600 and 1024 Mbps
MENDOZA,Maipú,Luzuriaga,50070090,0.0,287.0,0.0,208.0,71.0,3.0,5.0,0.0,0.0,0.0
MENDOZA,Maipú,Maipú,50070060,1637.0,7005.0,28.0,837.0,364.0,4128.0,7.0,0.0,4.0,0.0
MENDOZA,Maipú,Rodeo del Medio,50070070,157.0,698.0,10.0,269.0,262.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Maipú,Russell,50070080,32.0,4585.0,8.0,728.0,349.0,3468.0,0.0,0.0,0.0,0.0
MENDOZA,Maipú,San Roque,50070090,67.0,3617.0,11.0,311.0,106.0,3122.0,0.0,0.0,0.0,0.0
MENDOZA,Maipú,Villa Teresa,50070100,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Malargüe,Las Leñas,50077030,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Malargüe,Malargüe,50077040,5.0,1651.0,3.0,1596.0,38.0,9.0,0.0,0.0,0.0,0.0
MENDOZA,OTROS,OTROS,Sin Datos,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Rivadavia,Andrade,50084010,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Rivadavia,Barrio Cooperativa Los Campamentos,50084020,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Rivadavia,Barrio Rivadavia,50084030,0.0,63.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Rivadavia,El Mirador,50084040,0.0,68.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Rivadavia,La Central,50084050,0.0,98.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Rivadavia,La Esperanza,50084060,0.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Rivadavia,La Florida,50084070,0.0,95.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Rivadavia,La Libertad,50084080,0.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Rivadavia,Los Árboles,50084090,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Rivadavia,Los Campamentos,50084100,0.0,81.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Rivadavia,Medrano,50084110,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Rivadavia,Mundo Nuevo,50084120,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Rivadavia,Reducción de Abajo,50084130,0.0,61.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Rivadavia,Rivadavia,50084140,9.0,4628.0,13.0,4378.0,204.0,24.0,0.0,0.0,0.0,0.0
MENDOZA,Rivadavia,Santa María de Oro,50084150,0.0,42.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,San Carlos,Barrio El Cepillo,50091010,0.0,47.0,0.0,39.0,8.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,San Carlos,Chilecito,50091020,0.0,152.0,0.0,125.0,27.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,San Carlos,Eugenio Bustos,50091030,0.0,661.0,0.0,601.0,60.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,San Carlos,La Consulta,50091040,0.0,802.0,1.0,133.0,668.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,San Carlos,Pareditas,50091050,0.0,120.0,0.0,105.0,15.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,San Carlos,San Carlos,50091060,0.0,576.0,0.0,322.0,254.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,San Martín,Alto Salvador,50098090,0.0,53.0,0.0,21.0,6.0,26.0,0.0,0.0,0.0,0.0
MENDOZA,San Martín,Alto Verde,50098020,0.0,151.0,0.0,91.0,11.0,49.0,0.0,0.0,0.0,0.0
MENDOZA,San Martín,Chapanay,50098060,0.0,39.0,0.0,32.0,1.0,6.0,0.0,0.0,0.0,0.0
MENDOZA,San Martín,El Espino,50098073,0.0,59.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,San Martín,El Ramblón,50098077,0.0,107.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,San Martín,Montecaseros,50098080,0.0,94.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,San Martín,Nueva California,50098090,0.0,47.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,San Martín,OTROS,Sin Datos,0.0,94.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,San Martín,Palmira,50098090,0.0,534.0,0.0,48.0,89.0,397.0,0.0,0.0,0.0,0.0
MENDOZA,San Martín,San Martín,50098100,18.0,3707.0,0.0,1034.0,488.0,2167.0,0.0,0.0,0.0,0.0
MENDOZA,San Martín,Tres Porteñas,50098110,0.0,219.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,San Rafael,25 de Mayo,50105220,0.0,92.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,San Rafael,Capitán Montoya,50105050,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,San Rafael,Cuadro Benegas,50105060,0.0,2763.0,0.0,430.0,20.0,1506.0,673.0,0.0,134.0,0.0
MENDOZA,San Rafael,El Nihuil,50105070,0.0,88.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,San Rafael,Goudge,50105100,0.0,178.0,0.0,176.0,1.0,1.0,0.0,0.0,0.0,0.0
MENDOZA,San Rafael,Jaime Prats,50105110,0.0,94.0,0.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,San Rafael,Las Malvinas,50105130,0.0,53.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,San Rafael,Monte Comán,50105150,0.0,450.0,0.0,449.0,1.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,San Rafael,Punta del Agua,50105170,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,San Rafael,Rama Caída,50105180,0.0,456.0,0.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,San Rafael,Real del Padre,50105190,0.0,668.0,0.0,667.0,1.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,San Rafael,Salto de Las Rosas,50105200,0.0,363.0,0.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,San Rafael,San Rafael,50105210,6.0,6158.0,88.0,5169.0,859.0,35.0,1.0,0.0,0.0,0.0
MENDOZA,San Rafael,Villa Atuel,50105230,0.0,246.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,San Rafael,Villa Atuel Norte,50105240,0.0,102.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Santa Rosa,Barrio 12 de Octubre,50112010,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
MENDOZA,Santa Rosa,La Dormida,50112040,15.0,303.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Santa Rosa,Las Catitas,50112050,0.0,381.0,0.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Santa Rosa,Santa Rosa,50112060,18.0,155.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Tunuyán,Campo Los Andes,50119020,0.0,55.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Tunuyán,Colonia Las Rosas,50119030,0.0,199.0,0.0,198.0,1.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Tunuyán,Los Sauces,50119050,0.0,23.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Tunuyán,Tunuyán,50119060,11.0,1879.0,11.0,1652.0,197.0,8.0,0.0,0.0,0.0,0.0
MENDOZA,Tunuyán,Vista Flores,50119070,30.0,264.0,0.0,221.0,11.0,2.0,0.0,0.0,0.0,0.0
MENDOZA,Tupungato,Cordón del Plata,50126020,18.0,344.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Tupungato,La Arboleda,50126040,0.0,45.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
MENDOZA,Tupungato,San José,50126050,0.0,51.0,0.0,38.0,8.0,5.0,0.0,0.0,0.0,0.0
MENDOZA,Tupungato,Tupungato,50126060,5.0,1121.0,3.0,834.0,279.0,0.0,0.0,0.0,0.0,0.0
MISIONES,25 de Mayo,25 de Mayo,54119060,538.0,540.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,25 de Mayo,Alba Posse,54119010,0.0,40.0,0.0,36.0,4.0,0.0,0.0,0.0,0.0,0.0
MISIONES,25 de Mayo,Alicia Baja,54119025,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,25 de Mayo,Colonia Alicia,54119020,20.0,52.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,25 de Mayo,Colonia Aurora,54119030,10.0,72.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,25 de Mayo,San Francisco de Asís,54119040,40.0,80.0,0.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0
MISIONES,25 de Mayo,Santa Rita,54119050,150.0,231.0,1.0,75.0,5.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Apóstoles,Apóstoles,54007010,0.0,5416.0,1.0,5302.0,109.0,4.0,0.0,0.0,0.0,0.0
MISIONES,Apóstoles,Azara,54007020,0.0,157.0,1.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Apóstoles,San José,54007060,0.0,583.0,0.0,552.0,30.0,1.0,0.0,0.0,0.0,0.0
MISIONES,Cainguás,Aristóbulo del Valle,54014010,0.0,1202.0,2.0,1196.0,0.0,4.0,0.0,0.0,0.0,0.0
MISIONES,Cainguás,Campo Grande,54014020,0.0,14.0,1.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0
MISIONES,Cainguás,Dos de Mayo Núcleo I,54014030,18.0,1330.0,0.0,1310.0,0.0,2.0,0.0,0.0,0.0,0.0
MISIONES,Cainguás,Dos de Mayo Núcleo III,54014050,0.0,81.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Cainguás,OTROS,Sin Datos,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Cainguás,Pueblo Illia,54014070,0.0,38.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Cainguás,Salto Encantado,54014080,0.0,65.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Candelaria,Barrio Del Lago,54021005,0.0,14502.0,0.0,0.0,0.0,8218.0,4700.0,0.0,1584.0,0.0
MISIONES,Candelaria,Bonpland,54021010,0.0,42.0,0.0,37.0,5.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Candelaria,Candelaria,54021020,0.0,797.0,2.0,733.0,62.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Candelaria,Mártires,54021050,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Candelaria,Profundidad,54021060,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Candelaria,Santa Ana,54021080,0.0,183.0,0.0,153.0,30.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Capital,Garupá,54028010,56.0,10216.0,0.0,2073.0,148.0,0.0,4091.0,3848.0,0.0,0.0
MISIONES,Capital,Nemesio Parma,54028020,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Capital,Posadas,54028030,3.0,80501.0,8.0,4961.0,1586.0,17292.0,31398.0,320.0,24877.0,56.0
MISIONES,Concepción,Concepción de la Sierra,54035020,0.0,616.0,1.0,614.0,0.0,1.0,0.0,0.0,0.0,0.0
MISIONES,Concepción,La Corita,54035030,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Eldorado,Colonia Victoria,54042010,0.0,6.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Eldorado,Eldorado,54042020,5.0,7418.0,1.0,5530.0,1863.0,19.0,0.0,0.0,0.0,0.0
MISIONES,Eldorado,Puerto Mado,54042060,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Eldorado,Santiago De Liniers,54042080,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,General Manuel Belgrano,Bernardo de Irigoyen,54049020,370.0,371.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MISIONES,General Manuel Belgrano,Dos Hermanas,54049030,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Guaraní,El Soberbio,54056010,520.0,1053.0,1.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Guaraní,Fracrán,54056020,0.0,131.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Guaraní,San Vicente,54056030,20.0,3321.0,0.0,1036.0,0.0,2265.0,0.0,0.0,0.0,0.0
MISIONES,Iguazú,Esperanza,54063010,0.0,2807.0,0.0,2744.0,59.0,4.0,0.0,0.0,0.0,0.0
MISIONES,Iguazú,Libertad,54063020,0.0,337.0,0.0,277.0,60.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Iguazú,Puerto Iguazú,54063030,0.0,8189.0,3.0,1160.0,2539.0,1296.0,886.0,0.0,2304.0,1.0
MISIONES,Iguazú,Wanda,54063040,0.0,767.0,3.0,700.0,62.0,2.0,0.0,0.0,0.0,0.0
MISIONES,Leandro N. Alem,Almafuerte,54070010,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Leandro N. Alem,Arroyo del Medio,54070020,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Leandro N. Alem,Caá - Yarí,54070030,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Leandro N. Alem,Cerro Azul,54070040,15.0,472.0,2.0,445.0,8.0,2.0,0.0,0.0,0.0,0.0
MISIONES,Leandro N. Alem,Dos Arroyos,54070050,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
MISIONES,Leandro N. Alem,Gobernador López,54070060,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Leandro N. Alem,Leandro N. Alem,54070070,127.0,4541.0,0.0,4298.0,114.0,2.0,0.0,0.0,0.0,0.0
MISIONES,Leandro N. Alem,Olegario V. Andrade,54070080,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Leandro N. Alem,Villa Libertad (Municipio Leandro N. Alem),54070090,0.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Libertador Grl. San Martín,Capioví,54077010,0.0,1163.0,1.0,1113.0,49.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Libertador Grl. San Martín,El Alcázar,54077020,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Libertador Grl. San Martín,Garuhapé,54077030,0.0,764.0,1.0,741.0,22.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Libertador Grl. San Martín,Puerto Leoni,54077050,0.0,238.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Libertador Grl. San Martín,Puerto Rico,54077060,0.0,5116.0,0.0,4759.0,357.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Libertador Grl. San Martín,Ruiz de Montoya,54077070,0.0,318.0,1.0,314.0,3.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Libertador Grl. San Martín,San Miguel,54077100,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Montecarlo,Caraguatay,54084010,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Montecarlo,Montecarlo,54084030,480.0,4537.0,0.0,3857.0,186.0,14.0,0.0,0.0,0.0,0.0
MISIONES,Montecarlo,Puerto Piray,54084050,20.0,346.0,2.0,278.0,45.0,1.0,0.0,0.0,0.0,0.0
MISIONES,Montecarlo,Taruma,54084060,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Oberá,Alberdi,54091010,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Oberá,Campo Ramón,54091020,15.0,352.0,1.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Oberá,Campo Viera,54091030,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MISIONES,Oberá,General Alvear,54091050,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Oberá,Guaraní,54091060,0.0,26.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Oberá,Los Helechos,54091070,20.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Oberá,Oberá,54091080,0.0,7146.0,0.0,3589.0,3231.0,305.0,17.0,4.0,0.0,0.0
MISIONES,Oberá,Panambí,54091090,0.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Oberá,Panambi Kilómetro 15,54091105,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Oberá,Panambí Kilómetro 8,54091100,50.0,74.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Oberá,San Martín,54091110,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,Oberá,Villa Bonita,54091120,0.0,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,OTROS,OTROS,Sin Datos,5858.0,5858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,San Ignacio,Colonia Polana,54098010,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,San Ignacio,Corpus,54098020,0.0,652.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,San Ignacio,General Urquiza,54098040,0.0,83.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,San Ignacio,Gobernador Roca,54098050,0.0,552.0,2.0,512.0,38.0,0.0,0.0,0.0,0.0,0.0
MISIONES,San Ignacio,Helvecia,54098060,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,San Ignacio,Hipólito Yrigoyen,54098070,0.0,373.0,0.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,San Ignacio,Jardín América,54098080,0.0,5080.0,0.0,2236.0,1448.0,843.0,553.0,0.0,0.0,0.0
MISIONES,San Ignacio,Oasis,54098090,0.0,183.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,San Ignacio,Roca Chica,54098100,0.0,221.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,San Ignacio,San Ignacio,54098110,0.0,1574.0,1.0,1518.0,55.0,0.0,0.0,0.0,0.0,0.0
MISIONES,San Ignacio,Santo Pipó,54098120,0.0,699.0,0.0,678.0,21.0,0.0,0.0,0.0,0.0,0.0
MISIONES,San Javier,Florentino Ameghino,54105010,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,San Javier,Itacaruaré,54105020,0.0,95.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,San Javier,Mojón Grande,54105030,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,San Javier,San Javier,54105040,40.0,1745.0,3.0,1702.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,San Pedro,Cruce Caballero,54112010,0.0,38.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0
MISIONES,San Pedro,OTROS,Sin Datos,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,San Pedro,Paraíso,54112020,8.0,528.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,San Pedro,Piñalito Sur,54112030,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
MISIONES,San Pedro,San Pedro,54112040,0.0,1735.0,0.0,1685.0,47.0,3.0,0.0,0.0,0.0,0.0
MISIONES,San Pedro,Tobuna,54112050,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Aluminé,Aluminé,58007010,1.0,1004.0,2.0,965.0,36.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Aluminé,Moquehue,58007015,0.0,157.0,0.0,142.0,15.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Aluminé,Villa Pehuenia,58007020,0.0,688.0,3.0,604.0,81.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Añelo,Añelo,58014010,10.0,826.0,10.0,438.0,2.0,366.0,0.0,0.0,0.0,0.0
NEUQUEN,Añelo,San Patricio del Chañar,58014020,1.0,1765.0,2.0,216.0,52.0,649.0,487.0,0.0,358.0,0.0
NEUQUEN,Catan LilL,Las Coloradas,58021010,0.0,62.0,1.0,52.0,9.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Chos Malal,Chos Malal,58042010,381.0,1210.0,14.0,566.0,249.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Chos Malal,Tricao Malal,58042020,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Collón Curá,Piedra del Águila,58028010,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Collón Curá,Santo Tomás,58028020,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Confluencia,11 de Octubre,58035080,32.0,450.0,0.0,0.0,0.0,418.0,0.0,0.0,0.0,0.0
NEUQUEN,Confluencia,Arroyito,58035010,0.0,30.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0
NEUQUEN,Confluencia,Barrio Ruca Luhé,58035020,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
NEUQUEN,Confluencia,Centenario,58035030,1383.0,6496.0,3.0,217.0,10.0,2873.0,963.0,0.0,1045.0,2.0
NEUQUEN,Confluencia,Cutral Có,58035040,68.0,8892.0,1.0,8273.0,280.0,270.0,0.0,0.0,0.0,0.0
NEUQUEN,Confluencia,El Chocón,58035050,2.0,213.0,1.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Confluencia,Mari Menuco,58035060,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Confluencia,Neuquén,58035070,54.0,88803.0,444.0,8855.0,6146.0,17902.0,26210.0,0.0,29121.0,71.0
NEUQUEN,Confluencia,OTROS,Sin Datos,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Confluencia,Plaza Huincul,58035090,2.0,1426.0,2.0,1017.0,209.0,196.0,0.0,0.0,0.0,0.0
NEUQUEN,Confluencia,Plottier,58035100,0.0,10946.0,3.0,7890.0,255.0,289.0,1478.0,0.0,1024.0,7.0
NEUQUEN,Confluencia,Senillosa,58035110,0.0,1641.0,2.0,1638.0,0.0,1.0,0.0,0.0,0.0,0.0
NEUQUEN,Confluencia,Villa El Chocón,58035120,0.0,228.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Confluencia,Vista Alegre Norte,58035130,176.0,791.0,0.0,285.0,0.0,330.0,0.0,0.0,0.0,0.0
NEUQUEN,Confluencia,Vista Alegre Sur,58035140,120.0,716.0,1.0,270.0,0.0,325.0,0.0,0.0,0.0,0.0
NEUQUEN,Huiliches,Junín de los Andes,58049010,0.0,5355.0,36.0,3291.0,1101.0,789.0,122.0,14.0,2.0,0.0
NEUQUEN,Lácar,San Martín de los Andes,58056010,3.0,14807.0,3.0,7856.0,2166.0,3736.0,798.0,214.0,31.0,0.0
NEUQUEN,Lácar,Villa Lago Meliquina,58056020,1.0,409.0,0.0,390.0,13.0,0.0,1.0,4.0,0.0,0.0
NEUQUEN,Loncopué,Chorriaca,58063010,0.0,61.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Loncopué,Loncopué,58063020,4.0,1164.0,5.0,1110.0,45.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Los Lagos,Villa La Angostura,58070010,2.0,1914.0,19.0,1398.0,474.0,8.0,11.0,2.0,0.0,0.0
NEUQUEN,Los Lagos,Villa Traful,58070020,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Minas,Andacollo,58077010,0.0,249.0,2.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Minas,Huinganco,58077020,0.0,83.0,1.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Minas,Las Ovejas,58077030,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Minas,Manzano Amargo,58077050,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Minas,Varvarco,58077060,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Minas,Villa Del Nahueve,58077070,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Ñorquín,Caviahué,58084010,0.0,182.0,3.0,172.0,7.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Ñorquín,Copahue,58084020,0.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Ñorquín,El Cholar,58084030,0.0,66.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Ñorquín,El Huecú,58084040,2.0,106.0,2.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Ñorquín,Taquimilán,58084050,0.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Pehuenches,Barrancas,58091010,2.0,60.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Pehuenches,Buta Ranquil,58091020,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUQUEN,Pehuenches,Rincón de los Sauces,58091040,0.0,1738.0,5.0,1264.0,468.0,1.0,0.0,0.0,0.0,0.0
NEUQUEN,Picún Leufú,Picún Leufú,58098020,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
